utteranceID,Group,Start,End,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic
Group_05_147,Group_05,568.06,572.5,,,,1,1,,,,,,,,,,,1,,,
Group_05_148,Group_05,567.6,573.48,,,,,,,,,1,,,,,,,,,,
Group_05_149,Group_05,573.66,576.42,,,,1,,,,,,,,,,,,,,,
Group_05_150,Group_05,576.78,578.76,,,,,,,,,,,,,,,,,,,
Group_05_151,Group_05,579.96,595.95,1,,,,,,,,,,,,,,,,,,
Group_05_152,Group_05,580.02,583.5,1,,,,,,,,,,,,,,,,,,
Group_05_153,Group_05,598.89,613.17,,1,,,1,,,,,,,,,,,,,,
Group_05_154,Group_05,598.68,609.5,,,,,,,,,1,,,,,,,,,,
Group_05_155,Group_05,608.67,613.02,,,,,,,,,,,,,,,,,,,
Group_05_156,Group_05,613.26,616.26,,,,,,,,1,,,,,,,,,,,
Group_05_157,Group_05,616.73,630.58,,,,,,1,,,1,,,,,1,,,,,
Group_05_158,Group_05,619.75,623.5,,,,1,,,,,,,,,,1,,,,,
Group_05_159,Group_05,616.62,630.69,,,,,,,,1,,,,,,1,,,,,
Group_05_160,Group_05,634.2,637.02,,,,,,,,,,,,,,,,,,,
Group_05_161,Group_05,638.35,646.71,1,,,,,,,,1,,,,,,,,,,
Group_05_162,Group_05,647.35,648.09,,,,,,,,1,,,,,,,,,,,
Group_05_163,Group_05,647.13,649.11,,,,,,,,1,,,,,,,,,,,
Group_05_164,Group_05,652.65,668.33,1,1,,,,,,,,,,,,,,,,,
Group_05_165,Group_05,658.88,671.13,,1,,,,,,,,,,,,,,1,,,
Group_05_166,Group_05,660.64,671.31,,,,,1,,,,,,,,,,,,,,
Group_05_167,Group_05,674.25,677.01,,,,,,,,,,,,,,,,,,,
Group_05_168,Group_05,682.74,688.91,,,,,,,,,,,,,,,,1,,,
Group_05_169,Group_05,683.88,689.4,,,,,,,,,,,,,,,,,,,
Group_05_170,Group_05,699.11,698.55,,,,,,,,,,,,,,,,,,,
Group_05_171,Group_05,692.01,709.08,,,,,,,,,,,,,,1,,,,,
Group_05_172,Group_05,692.31,698.84,,,,,,,,,,,,,,1,,,,,
Group_05_173,Group_05,715.34,718.32,1,,,,,,,,,,,,,,,,,,
Group_05_174,Group_05,712.38,714.01,,,,,,,,,,,,,,,,1,,,
Group_05_175,Group_05,718.35,729.51,1,,,,,,,,,,,,,,,,,,
Group_05_176,Group_05,726.64,728.76,,,,,,1,,,,,,,,,,,,,
Group_05_177,Group_05,729.78,732.81,,1,,,,,,,,,,,,,,,,,
Group_05_178,Group_05,732.99,735.48,,,,1,,,,,,,,,,,,,,,
Group_05_179,Group_05,736.53,750.69,,,,,,1,,,,,,,,,,,,,
Group_05_180,Group_05,745.75,747.75,,,,1,1,,,,,,,,,,,,,,
Group_05_181,Group_05,737.93,749.78,,,,,1,,,,,,,,,,,,,,
Group_05_182,Group_05,751.86,757.84,,,,,,,,,,,,,,1,,,,,
Group_05_183,Group_05,754.67,761.42,,,,,,,,,,,,,,,,1,,,
Group_05_184,Group_05,763.08,764.7,,,,,,,,,,,,,,,,,,,
Group_05_185,Group_05,764.85,768.15,,,,,,,,,,,,,,1,,,,,
Group_05_186,Group_05,784.62,796.74,1,,,,,,,,,,,,,,,,,,
Group_05_187,Group_05,800.13,805.01,,,,1,,,,,,,,,1,,,,,,
Group_05_188,Group_05,803.75,805.33,,,,,1,,,,,,,,,,,1,,,
Group_05_189,Group_05,805.5,806.09,,,,,,,,,,,,,,1,,,,,
Group_05_190,Group_05,849.39,853.92,,,,,,,,,,,,,,1,,,,1,
Group_05_191,Group_05,854.04,860.38,,,,,,,,,,,,,,,,,,,1
Group_05_192,Group_05,857.18,859.67,,,,,,,,,,,,,,1,,,,,1
Group_05_193,Group_05,860.57,862.2,1,,,1,,,,,,,,,,,,,,,1
Group_05_194,Group_05,862.95,866.01,,,,,,,,,,,,,,,,,,,
Group_05_195,Group_05,867.66,878.7,1,,,1,,,,,,,,,,,,,,,
Group_05_196,Group_05,866.52,871.67,1,,,1,1,,,,,,,,,,,,,,
Group_05_197,Group_05,882.36,889.56,,,,1,,,,,,,,,,,,,,,
Group_05_198,Group_05,890.34,900.78,,,,1,,,,,,,,,,,,,,,
Group_05_199,Group_05,894.52,903.69,,,,,,,,1,,,,,,,,,,,
Group_05_200,Group_05,900.75,901.75,,,,,,,,,,,,,,,,1,,,
Group_05_201,Group_05,903.93,904.84,,,,,,,,,,,,,,,,,,,
Group_05_202,Group_05,904.96,906.03,,,,,,,,,,,,,,1,,,,,
Group_05_203,Group_05,906.51,907.08,,,,,,,,,,,,,,,,,,,
Group_06_0,Group_06,3.09,6.9,,,,,,,,,,,,,,,,,,,
Group_06_1,Group_06,11.19,14.61,,,,,,,,,,,,,,,,,,,
Group_06_2,Group_06,15.03,20.61,,,,,,,,,,,,,,,,,,,
Group_06_3,Group_06,21.12,24.51,,,,,,,,,,,,,,,,,,,
Group_06_4,Group_06,25.44,30.93,,,,,,,,,,,,,,,,,,,
Group_06_5,Group_06,31.35,38.25,,,,,,,,,,,,,,,,,,,
Group_06_6,Group_06,39.75,47.55,,,,,,,,,,,,,,,,,,,
Group_06_7,Group_06,47.82,50.79,,,,,,,,,,,,,,,,,,,
Group_06_8,Group_06,51,57.09,,,,,,,,,,,,,,,,,,,
Group_06_9,Group_06,61.23,64.67,,,,,,,,,,,,,,,,,,,
Group_06_10,Group_06,63.42,66,,,,,1,,,,,,,,,,,,,,
Group_06_11,Group_06,72.45,76.17,,,,,,,,,1,,,,,,,,,,
Group_06_12,Group_06,80.52,85.29,,,,,,,,1,,,,,,,,,,,
Group_06_13,Group_06,85.47,86.92,,1,,,,,,,,,,,,,,,,,
Group_06_14,Group_06,89.76,91.06,,,,,,,,,1,,,,,,,,,,
Group_06_15,Group_06,91.17,93.15,,,,,,,,,1,,,,,,,,,,
Group_06_16,Group_06,97.44,99.78,1,,,,,,,,,,,,,,,,,,
Group_06_17,Group_06,102.35,104.28,,,,,,,,,1,,,,,,,,,,
Group_06_18,Group_06,102.3,103.5,,,,,,,,,1,,,,,,,,,,
Group_06_19,Group_06,104.76,109.2,,,,,,,,,,,,,,,,1,,,
Group_06_20,Group_06,110.82,113.19,,,,,,,,,1,,,,,,,,,,
Group_06_21,Group_06,109.44,110.75,,,,,,,,1,,,,,,,,,,,
Group_06_22,Group_06,113.94,115.95,,,,,,,,,,,,,,,,,,,
Group_06_23,Group_06,119.42,121.75,,,,,1,1,,,,,,,,,,,,,
Group_06_24,Group_06,116.79,125.37,,,,1,1,,,,,,,,,,,,,,
Group_06_25,Group_06,125.49,127.47,,,,,,,,,,,,,,,,,,,
Group_06_26,Group_06,127.62,130.21,1,,,,,,,,1,,,,,,,,,,
Group_06_27,Group_06,130.42,131.76,,,,,,,,1,,,,,,,,,,,
Group_06_28,Group_06,130.66,135.96,,1,,,,,,,,,,,,,,,,,
Group_06_29,Group_06,131.79,132.58,,,,,,,,,,,,,,,,,,,
Group_06_30,Group_06,136.44,141.09,,,,,,,,1,,,,,,,,,,,
Group_06_31,Group_06,137.36,138.33,,,,1,1,,,,,,,,,,,,,,
Group_06_32,Group_06,141.18,146.85,,,,,,,,,1,,,,,,,,,,
Group_06_33,Group_06,148.2,150.18,1,,,,,,,,,,,,,,,,,,
Group_06_34,Group_06,157.58,159.58,,,,,1,1,,,,,,,,,,,,,
Group_06_35,Group_06,156.33,161.08,,,,,1,,,1,,,,,,,,,,,
Group_06_36,Group_06,160.58,162.57,,,,,1,1,,,,,,,,,,,,,
Group_06_37,Group_06,164.46,166.67,,,,,,,,,1,,,,,,,,,,
Group_06_38,Group_06,162.84,163.67,,,,,,,,,,,,,,,,,,,
Group_06_39,Group_06,168.42,171.21,,,,,,,,,,,,,,,,,,,
Group_06_40,Group_06,172.35,174.33,,,,,,,,,,,,,,,,,,,
Group_06_41,Group_06,177.57,178.08,,,,,,,,,1,,,,,,,,,,
Group_06_42,Group_06,178.12,179.55,,,,,,,,,1,,,,,,,,,,
Group_06_43,Group_06,180.33,182.31,,,,,,,1,,1,,,,,,,,,,
Group_06_44,Group_06,186.24,190.92,,,,1,,,,,1,,,,,,,,,,
Group_06_45,Group_06,191.01,192.58,,,,1,,,,,,,,,,,,,,,
Group_06_46,Group_06,192.61,195.21,,,,,,,,1,,,,,,,,,,,
Group_06_47,Group_06,195.24,196.42,,,,,,,,1,,,,,,,,,,,
Group_06_48,Group_06,196.52,199.41,,,,,,,,,1,,,,,,,,,,
Group_06_49,Group_06,201.21,202.25,,,,,,,,,1,,,,,,,,,,
Group_06_50,Group_06,202.58,203.97,,,,,,,,,,,,,,,,,,,
Group_06_51,Group_06,205.44,209.58,,,,1,,,,,,,,,,,,,,,
Group_06_52,Group_06,208.08,209.08,,,,,,,,1,,,,,,,,,,,
Group_06_53,Group_06,208.84,211.5,,,,,,,,1,,,,,,,,,,,
Group_06_54,Group_06,211.56,222.66,,,,1,,,,,,,,,,,,,,,
Group_06_55,Group_06,211.56,211.92,,,,,,,,,,,,,,,,,,,
Group_06_56,Group_06,215.67,219.67,1,,,,1,,,,,,,,,,,,,,
Group_06_57,Group_06,224.5,226.56,,,,,1,,,1,,,,,,,,,,,
Group_06_58,Group_06,223.5,226.56,,,,1,,,,,,,,,,,,,,,
Group_06_59,Group_06,239.41,243.39,,1,,,1,,,,1,,,,,,,,,,
Group_06_60,Group_06,237.36,240.75,,,,,,,,,1,,,,,,,,,,
Group_06_61,Group_06,243.57,246.33,,,,,,1,,,,,,,,,,,,,
Group_06_62,Group_06,246.39,248.73,,,,,,,,,,,,,,,,,,,
Group_06_63,Group_06,253.86,255.84,,,,,,,,,,,,,,1,,,,,
Group_06_64,Group_06,258.08,261.46,,,,,,,,,,,,,,,,,,,
Group_06_65,Group_06,256.35,257.34,,,,,,,,,,,,,,,,,,,
Group_06_66,Group_06,261.83,264.54,,,,,,,,,,,,,,,,,,,
Group_06_67,Group_06,268.74,271.38,,,,,,,,,,,,,,,,1,,,
Group_06_68,Group_06,273.39,278.25,,,,,,,,,,,,,,,,1,,,
Group_06_69,Group_06,278.11,279.48,,,,,,,,,,,,,,,,,,,
Group_06_70,Group_06,280.11,286.44,,,,1,,,,,,,,,,,,,,,
Group_06_71,Group_06,282.21,282.5,,,,,,,,1,,,,,,,,,,,
Group_06_72,Group_06,286.5,288.48,,,,,,,,1,,,,,,,,,,,
Group_06_73,Group_06,291.99,299.55,1,,,1,,,,,,,,,,1,,,,,
Group_06_74,Group_06,294.75,295.92,,,,,,,,,,,,,,1,,,,,
Group_06_75,Group_06,304.38,308.52,,,,,,,,,,,,,,,,,,,
Group_06_76,Group_06,308.82,314.61,,,,,,,,,,,,,,,,,,,
Group_06_77,Group_06,314.94,315.58,,,,,,,,,,,,,,1,,,,,
Group_06_78,Group_06,315.66,318.27,,,,,,,,,,,,,,1,,,,,
Group_06_79,Group_06,318.33,320.7,,,,,,,,,,,,,1,,,,,,
Group_06_80,Group_06,321.27,324.69,,1,,,,,,,,,,,,,,,,,
Group_06_81,Group_06,324.75,325.91,,,,,,,,,,,,,,,,1,,,
Group_06_82,Group_06,325.75,327.51,,,,,1,,,1,,,,,,,,,,,
Group_06_83,Group_06,331.65,336.15,,,,,,,1,,,,,,,,,,,,
Group_06_84,Group_06,339.33,340.16,,,,,,,,,,,,,,,,,,,
Group_06_85,Group_06,368.76,374.55,,1,,,,,,,,,,,1,,,,,,
Group_06_86,Group_06,380.83,383.46,,,,1,1,,,,,,,,,,,,,,
Group_06_87,Group_06,377.79,381.02,,,,,,,1,,,,,,,,,,,,
Group_06_88,Group_06,385.26,388.8,,,,1,,,,,,,,,,,,,,,
Group_06_89,Group_06,389.01,390.99,,,,,,,,,,,,,,,,,,,
Group_06_90,Group_06,395.16,399.72,,,,,1,,,,,,,,,1,,,,,
Group_06_91,Group_06,394.59,395.67,,,,,,,,,,,,,,1,,,,,
Group_06_92,Group_06,399.75,402.75,,,,,,,,,,,,,,1,,,,,
Group_06_93,Group_06,406.41,412.14,,,,,,,,,,,,,,1,,1,,,
Group_06_94,Group_06,412.65,414.66,,,,,,,,,1,,,,,,,,,,
Group_06_95,Group_06,416.22,419.4,,,,,,,,,1,,,,,,,,,,
Group_06_96,Group_06,417.17,418.42,,,,,,,,,,,,,,1,,,,,
Group_06_97,Group_06,422.19,424.8,,,,,,,,,1,,,,,,,,,,
Group_06_98,Group_06,424.95,427.35,,,,,,,,1,,,,,,,,,,,
Group_06_99,Group_06,427.47,429.9,,,,,,,,,,,,,,,,,,,
Group_06_100,Group_06,432.21,437.07,,,,,,,,,,,,,,,,1,,,
Group_06_101,Group_06,434.56,435.84,,,,1,1,,,,,,,,,,,,,,
Group_06_102,Group_06,437.4,439.38,,,,,,,,1,,,,,,,,,,,
Group_06_103,Group_06,443.31,447.78,,,,,,,,,,,,,,,,,,,
Group_06_104,Group_06,452.79,463.65,,,,,,,1,,,,,,,,,,,,
Group_06_105,Group_06,457.84,463.65,,,,,,,,,,,,,,,,1,,,
Group_06_106,Group_06,465.93,467.67,,,,,,,,,1,,,,,,,,,,
Group_06_107,Group_06,766.92,470.85,,,,,1,,,,1,,,,,,,,,,
Group_06_108,Group_06,472.38,474.9,,,,,,,,,,,,,,,,1,,,
Group_06_109,Group_06,474.99,481.42,,,,,1,,,,,,,,,,,1,,,
Group_06_110,Group_06,479.83,483.6,,,,,,,,,,,,,,,,,,,
Group_06_111,Group_06,483.72,488.91,,,,1,,,,,,,,,,,,,,,
Group_06_112,Group_06,486.47,487.67,,,,,,,,1,,,,,,,,,,,
Group_06_113,Group_06,491.66,495.67,,,,,1,,,,1,,,,,,,,,,
Group_06_114,Group_06,488.94,498.63,,,,,,,,,1,,,,,,,,,,
Group_06_115,Group_06,498.84,504.3,,,,,,,,,,,,,1,,,,,,
Group_06_116,Group_06,500.01,500.92,,,,,,,,1,,,,,,,,,,,
Group_06_117,Group_06,504.51,508.32,1,,,,,,,,,,,,,,,,,,
Group_06_118,Group_06,509.22,514.25,1,,,,,,1,,,,,,,,,,,,
Group_06_119,Group_06,513.92,517.68,1,,,,,,,,,,,,,,,,,,
Group_06_120,Group_06,519.25,529.86,,,1,,,,,,,,,,1,,,,,,
Group_06_121,Group_06,520.75,523.5,,,,,,,,1,,,,,,,,,,,
Group_06_122,Group_06,518.46,519.42,,,,,,,,,,,,,,,,,,,
Group_06_123,Group_06,530.22,532.84,,,1,,,,,,,,,,,,,,,,
Group_06_124,Group_06,531.34,532.48,,,,,1,,,,,,,,,,,,,,
Group_06_125,Group_06,532.95,534.84,,,,1,1,,,,,,,,,,,,,,
Group_06_126,Group_06,534.93,535.84,,,,,,,,1,,,,,,,,,,,
Group_06_127,Group_06,536.31,537.18,,,,1,,,,,,,,,,,,,,,
Group_06_128,Group_06,537.45,539.94,,,,,,,,,,,,,,,,,,,
Group_06_129,Group_06,540.57,545.07,,1,,,,,,,,,,,,,,,,,
Group_06_130,Group_06,545.19,548.16,1,,,,,,,,,,,,,,,,,,
Group_06_131,Group_06,546.15,546.56,,,,,1,,,1,,,,,,,,,,,
Group_06_132,Group_06,548.22,550.91,,,,,1,,,1,,,,,,,,,,,
Group_06_133,Group_06,558.75,553.77,,,,,1,,,,,,,,,1,,,,,
Group_06_134,Group_06,556.95,560.34,1,,,,,,,,,,,,,,,,,,
Group_06_135,Group_06,559.08,560.34,,,,,,,,1,,,,,,,,,,,
Group_06_136,Group_06,560.49,564.03,,,1,,,,,,,,,,,,,,,,
Group_06_137,Group_06,560.92,562.84,,,1,,1,,,,,,,,,,,,,,
Group_06_138,Group_06,566.55,568.77,,,,,,,1,,,,,,,,,,,,
Group_06_139,Group_06,570.05,572.25,,,,,1,,,,,,,,,,,,,,
Group_06_140,Group_06,569.13,577.86,,,1,,,,,,,,,,,,,,,,
Group_06_141,Group_06,575.5,576.02,,,,,1,,,,,,,,,,,,,,
Group_06_142,Group_06,578.37,589.08,,,1,,,,,,,,,,,,,,,,
Group_06_143,Group_06,581.25,587.08,,,,,1,,1,,,,,,,,,,,,
Group_06_144,Group_06,589.95,593.42,,,,1,,,,,,,,,,,,,,,
Group_06_145,Group_06,589.83,594.36,,,,,,,,1,,,,,,,,,,,
Group_06_146,Group_06,594.66,601.74,,,,1,,,,,,,,,,,,,,,
Group_06_147,Group_06,602.49,605.4,,,,,,,,,,,,,,1,,1,,,
Group_06_148,Group_06,602.49,603.08,,,,,,,,,,,,,,,,1,,,
Group_06_149,Group_06,606.21,608.19,,,,,,,,,,,,,,,,,,,
Group_06_150,Group_06,611.88,615.87,,,,,,,,,1,,,,,,,,,,
Group_06_151,Group_06,620.4,623.22,,,,,,,,,,,,,,,,,1,,
Group_06_152,Group_06,624.84,628.75,,,,,,,,,1,,,,,1,,,,,
Group_06_153,Group_06,627.25,630.72,,,,1,,,,,,,,,,,,,,,
Group_06_154,Group_06,631.65,639.24,,1,,,,,,,1,,,,,,,,,,
Group_06_155,Group_06,634.08,636.92,,,,1,,,,,,,,,,,,,,,
Group_06_156,Group_06,639.75,642.99,1,,,,,,,,,,,,,,,,,,
Group_06_157,Group_06,644.25,646.23,1,,,,,,,,,,,,,,,,,,
Group_06_158,Group_06,648.42,650.76,1,,,,,,,,,,,,,,,,,,
Group_06_159,Group_06,648.66,649.25,,,,,,,,,,,,,,,,,,,
Group_06_160,Group_06,652.14,654.12,,,,,,,,,,,,,,,,,,,
Group_06_161,Group_06,655.41,657.39,,,,,,,,,,,,,,,,,,,
Group_06_162,Group_06,658.35,663.57,,1,,,,,,,,,,,,,,,,,
Group_06_163,Group_06,664.14,668.58,,,,,,1,,,,,,,,,,,,,
Group_06_164,Group_06,669.24,671.22,,1,,,,,,,,,,,,,,,,,
Group_06_165,Group_06,672,679.25,,,,,,1,1,,,,,,,,,,,,
Group_06_166,Group_06,675.75,679.5,,,,,1,,,,,,,,,1,,,,,
Group_06_167,Group_06,680.94,682.02,,,,,,,,,,,,,,1,,,,,
Group_06_168,Group_06,687.67,693.21,,,,,1,1,,,,,,,,,,,,,
Group_06_169,Group_06,684.75,687.25,,,,,,,,,,,,,,,,,,,
Group_06_170,Group_06,696.24,701.5,,,,,1,,,,,,,,1,,,,,,
Group_06_171,Group_06,697.35,702.6,,,,,,,,,1,,,,,,,,,,
Group_06_172,Group_06,705.18,712.56,,,,1,,,,,,,,,1,,,,,,
Group_06_173,Group_06,707.68,710.84,,,,,,,,1,,,,,,,,,,,
Group_06_174,Group_06,708.08,710.33,,,,,,,,1,,,,,,,,,,,
Group_06_175,Group_06,712.77,715.23,,,,,,,,,,,,,,,,,,,
Group_06_176,Group_06,717.08,720.01,,,,1,1,,,,,,,,,,,,,,
Group_06_177,Group_06,715.95,725.01,,,,,,,,,,,,,,,,,,,
Group_06_178,Group_06,720.66,723.5,,,,,,,,1,,,,,,,,,,,
Group_06_179,Group_06,726.15,728.01,,,,,,,,,,,,,,1,,,,,
Group_06_180,Group_06,725.16,729.87,1,,,,1,,,,,,,,,1,,,,,
Group_06_181,Group_06,732.43,734.04,,,,,1,,,,1,,,,,,,,,,
Group_06_182,Group_06,730.62,732.75,,,,,,,,,1,,,,,,,,,,
Group_06_183,Group_06,739.17,746.34,,,,,,,,,,,,,,,,,,,
Group_06_184,Group_06,734.13,735.08,,,,,,,,,,,,,,,,,,,
Group_06_185,Group_06,734.63,740.83,,,,,1,,,,,,,,,,,,,,
Group_06_186,Group_06,734.16,737.33,,,,,1,,,,,,,,,,,,,,
Group_06_187,Group_06,746.4,752.16,,,,,,,,,,,,,,,,,,,
Group_06_188,Group_06,752.25,758.4,,1,,,,,,,,,,,,1,,,,,
Group_06_189,Group_06,758.91,761.46,,1,,,,,,,,,,,,,,,,,
Group_06_190,Group_06,761.67,764.28,,1,,,,,,,,,,,,,,,,,
Group_06_191,Group_06,768.42,771.67,,,,1,,,,,,,,,,,,,,,
Group_06_192,Group_06,769.5,772.53,,,,,1,,,1,,,,,,,,,,,
Group_06_193,Group_06,776.16,779.17,1,,,,,,,,,,,,,1,,,,,
Group_06_194,Group_06,780.48,781.33,,,,,,,,,,,,,,,,,,,
Group_06_195,Group_06,781.41,784.08,,,,,,,,,,,,,,1,,,,,
Group_06_196,Group_06,784.68,786.66,,,,,,,,,,,,,,,,1,,,
Group_06_197,Group_06,789.83,792.27,,,,,,,,,,,,,,1,,,,,
Group_06_198,Group_06,812.43,815.4,,,,,,,,,,,,,,,,1,,,
Group_06_199,Group_06,824.84,826.11,,,,,,,,,,,,,,1,,,,,
Group_06_200,Group_06,823.77,824.75,,,,,,,,,,,,,,,,,,,
Group_07_0,Group_07,2.9,5.15,,,,,,,,,,,,,,,,,,,
Group_07_1,Group_07,13.67,16.67,,,,,,,,,,,,,,,,,,,
Group_07_2,Group_07,18,19.5,,,,,,,,,,,,,,,,,,,
Group_07_3,Group_07,22.25,25.23,,,,,,,,,,,,,,,,,,,
Group_07_4,Group_07,26,30.25,,,,,,,,,,,,,,,,,,,
Group_07_5,Group_07,30.9,33.5,,,,,,,,,,,,,,,,,,,
Group_07_6,Group_07,34.59,37.83,,,,,,,,,,,,,,,,,,,
Group_07_7,Group_07,39.33,43.58,,,,,,,,,,,,,,,,,,,
Group_07_8,Group_07,44.08,49.58,,,,,,,,,,,,,,,,,,,
Group_07_9,Group_07,50.58,56.08,,,,,,,,,,,,,,,,,,,
Group_07_10,Group_07,56.84,59.08,,,,,,,,,,,,,,,,,,,
Group_07_11,Group_07,59.47,62.31,,,,,,,,,,,,,,,,,,,
Group_07_12,Group_07,63.87,66.17,,,,1,,,,,,,,,,,,,,,
Group_07_13,Group_07,65.91,66.01,,,,,,,,,,,,,,,,,,,
Group_07_14,Group_07,74,74.25,,,,,,,,,,,,,,,,,,,
Group_07_15,Group_07,78.34,80.09,,1,,,,,,,,,,,,,,,,,
Group_07_16,Group_07,93.75,94.25,,,,,,,,,,,,,,,,,,,
Group_07_17,Group_07,94.5,95.75,,,,,,,,,,,,,,,,,,,
Group_07_18,Group_07,98.5,101.75,,,1,,,,,,,,,,,,,,,,
Group_07_19,Group_07,105.34,105.84,,,,,,,,,,,,,,,,,,,
Group_07_20,Group_07,107.08,107.34,,,,,,,,,,,,,,,,,,,
Group_07_21,Group_07,107.31,109.09,,,,,,,,,1,,,,,,,,,,
Group_07_22,Group_07,110.32,111.14,,,,,,,,,,,,,,,,,,,
Group_07_23,Group_07,112.42,114.67,,,,,,,,,,,,,1,,,,,,
Group_07_24,Group_07,114.41,115.17,,,,,,,,1,,,,,,,,,,,
Group_07_25,Group_07,116.42,118.12,,,,1,,,,,,,,,,,,,,,
Group_07_26,Group_07,118.63,119.11,,,,,,,,,,,,,,,,,,,
Group_07_27,Group_07,119.25,123.5,,1,,,,,,,,,,,,,,,,,
Group_07_28,Group_07,123.53,123.75,,1,,,,,,,,,,,,,,,,,
Group_07_29,Group_07,125.75,127.5,,,,,,,,,,,,,,,,,,,
Group_07_30,Group_07,128.54,129.82,,,,,,,,,1,,,,,,,,,,
Group_07_31,Group_07,130.34,130.53,,,,,,,,,,,,,,,,,,,
Group_07_32,Group_07,130.82,131.31,,,,,,,,,,,,,,,,,,,
Group_07_33,Group_07,136.92,138.42,,,,,,,,,1,,,,,,,,,,
Group_07_34,Group_07,139.87,142.15,,,,,,,,,1,,,,,,,,,,
Group_07_35,Group_07,145.93,146.25,,,,,,,,,,,,,,,,,,,
Group_07_36,Group_07,147.5,149,,,,1,,,,,,,,,,,,,,,
Group_07_37,Group_07,148.95,149.25,,,,,,,,1,,,,,,,,,,,
Group_07_38,Group_07,149.74,150.25,,,,,,,,,,,,,,,,,,,
Group_07_39,Group_07,151.5,151.75,,,,,,,,,,,,,,,,,,,
Group_07_40,Group_07,152.57,153.59,,1,,,,,,,,,,,,,,,,,
Group_07_41,Group_07,154.52,155.09,,,,,,,,,,,,,,,,,,,
Group_07_42,Group_07,155.75,156.25,,,,,,,,,,,,,,,,,,,
Group_07_43,Group_07,157.59,158.81,,,,,,,,,,,,,,1,,,,,
Group_07_44,Group_07,159.06,160.01,,,,,,,,,,,,,,,,,,,
Group_07_45,Group_07,160.86,161.59,,,,,,,,,,,,,,,,1,,,
Group_07_46,Group_07,162.17,163.67,,,,,,,,,,,,,1,,,,,,
Group_07_47,Group_07,163.58,164.92,,,,,,,,1,,,,,,,,,,,
Group_07_48,Group_07,179.32,181.84,,,,,,,,,1,,,,,,,,,,
Group_07_49,Group_07,180.82,181.31,,,,,1,,,1,,,,,,,,,,,
Group_07_50,Group_07,184.42,184.62,,,,,,,,,,,,,,,,,,,
Group_07_51,Group_07,186.92,187.13,,,,,,,,,,,,,,,,,,,
Group_07_52,Group_07,189.61,190.17,,,,,,,,,,,,,,,,,,,
Group_07_53,Group_07,192.91,194.92,1,,,,,,,,,,,,,,,,,,
Group_07_54,Group_07,202.58,204.82,1,,,,,,,,,,,,,,,,,,
Group_07_55,Group_07,205.32,205.84,1,,,,1,,,,,,,,,,,,,,
Group_07_56,Group_07,207.51,211.07,,,,,,,,,1,,,,,,,,,,
Group_07_57,Group_07,209.84,211.02,,,,,1,,,,,,,,,,,,,,
Group_07_58,Group_07,212.15,212.86,,,,,,,,,,,,,,,,,,,
Group_07_59,Group_07,212.92,213.95,,1,,,,,,,,,,,,,,,,,
Group_07_60,Group_07,217.42,217.92,,,,,,,,,,,,,,,,,,,
Group_07_61,Group_07,226.5,228.62,,,,,,,,,1,,,,,,,,,,
Group_07_62,Group_07,227.54,229.59,,,,,1,,,,1,,,,,,,,,,
Group_07_63,Group_07,230.35,232.05,1,,,,,,,,,,,,,,,,,,
Group_07_64,Group_07,233.54,233.85,,,,,,,,1,,,,,,,,,,,
Group_07_65,Group_07,234.84,235.34,,,,,,,,1,,,,,,,,,,,
Group_07_66,Group_07,236.42,244.67,,,,1,,,,,,,,,,,,,,,
Group_07_67,Group_07,239.45,242.67,,1,,,,,1,,,,,,,,,,1,,
Group_07_68,Group_07,243,246.17,,,,,,,1,,1,,,,,,,,,,
Group_07_69,Group_07,246.75,251,,,,1,,,,,1,,,,,,,,,,
Group_07_70,Group_07,248.75,249.25,,,,1,1,,,,,,,,,,,,,,
Group_07_71,Group_07,250,252.09,,,,,,,,,,,,,,1,,,,,
Group_07_72,Group_07,252.81,254.33,,,,,1,,,,,,,,,1,,,,,
Group_07_73,Group_07,256.03,256.33,,,,,,,,,,,,,,,,,,,
Group_07_74,Group_07,256.53,256.88,,,,,,,,,,,,,,,,,,,
Group_07_75,Group_07,257.09,259.34,,,,,,,,,,,,,,,,1,,,
Group_07_76,Group_07,260.24,262.17,,,,,,,1,,,,,,,,,,,,
Group_07_77,Group_07,263.17,264.67,,,,1,,,,,,,,,,,,,,,
Group_07_78,Group_07,265.14,273.75,,,,,,,,,1,,,,,,,,,,
Group_07_79,Group_07,267.67,270,,,,,,,1,,,,,,,,,,,,
Group_07_80,Group_07,269.75,272.25,,,,,1,,,,1,,,,,,,,,,
Group_07_81,Group_07,276.75,277.5,,,,1,,,,,,,,,,,,,,,
